Con,Contp,PP,PPName,Reg,AgtId,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,ConRen,Cons,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,Polps,PpsSt,PpsSub,PpsEx,PpsOro,PpsOthPr,PpsVet,PpsAut,PpsInt,PpsOth,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,EqGen,HrDem,Prot,ProtCiv,ProtGrp,ProtLgl,ProtOth,HrFra,HrfSp,HrfBor,HrfTinc,HrfOth,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,HrMob,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrCit,CitGen,CitRights,CitDef,CitOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,2009,Dhalea Ceasefire,2016-04-20,Multiparty signed/agreed,2,2809,IntraLocal,Cea,Ceas,"Representatives of Government of President Abd Rabbu Mansour Hadi:
Ahmad ‘Abadi al-Mu’akar 
Mohammad Ghalib al- Dhahiri 
Lieutenant Colonel ‘Ail ‘Abdu al- Ghriani 
Tahir ‘Abad al-Assad 
Feysal Satah Shooqran 
Ahmad Naji al-Sarari 
Mohammad Mahmood Safian 
Mohammad ‘Abad al- Shajri 

Representatives of Ansar Allah and the General People's Congress:
Abdu Salah al-Salami 
‘Abdu Salah al-Mashraqi 
Murad Ghalib Mazahim 
Na’ran ‘Abdu al-Jalil al-Siadi 
Mohammad Salah al- Niham 
‘Ali Ahmad al- Siadi 
Mohammad Hussein al- Na’iri 
Sa’id ‘Ali al- ‘Ansoob 

",Kingdom of Saudi Arabia,"Page 1, Based on the agreement signed in South Dhahran in the Kingdom of Saudi Arabia on 10/4/2016 between us as the two sides,",YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,2010,Implementation Mechanism of the Ceasefire Agreement in the Governorate of Marib ,2016-04-17,Multiparty signed/agreed,2,3540,IntraLocal,Cea,Ceas,"Representatives of Government of President Abd Rabbu Mansour Hadi:
‘Abd Āllah ‘Alī al- Jimālī 
Ra’id ‘Abd Āllah al- Thābatī 
Nājī ‘Alī Manīf 
Āhmad ‘Alī Rabī’ 
‘Abd al-Hakīm Rāshid al-Zūmhī 
Muhammad Qāsim ‘Alwa 
‘Abd Āllah Muhammad Kawīr 
‘Abduh Hamid Shamalān 
Mahmūd Sālih Haliyān 
‘Abd al-Rahman ‘Alī ‘Āmur 

Representatives of Ansar Allah and General People's Congress
Muhammad bin ‘Alī Ta’ymān 
Sālim Hādī Raqīb 
Sa’īd ‘Alī Salāmah 
Sālih Sawda Ta’ymān 
Sālih Yahya al-Suqāf 
Khalid Sālih al-Āmīr 
‘Abd Āllah Sālih al- Sharīf 
Fāyaz Muhsin al- Suqāf 

",Kingdom of Saudi Arabia,"Based on the agreement signed in Dhahran al-Janub in the Kingdom of Saudi Arabia on 10 April 2016 between us as the two sides. 
",YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,1826,Ta'iz Ceasefire Agreement,2016-04-16,Multiparty signed/agreed,2,3347,IntraLocal,Cea,Ceas,"Islah MP/NDC Member, Abdulkareem Shaiban
Southern Group NDC Member, Ali Mohammed Ahmed Al Ma’amari
Chairman of the of the De-escalation and Ceasefire Committee, Sheikh Mohammed Abdullah Nayef
Republican Guard, Brigadier Zakaria Al Muta’a","United Nations, GCC",Dharan al-Janoub ceasefire agreement (Taiz),YEM,,678,,230,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,1586,"Dhahran al-Janoub Agreements on the Cessation of Hostilities in Yemen for Shabwah, al-Dhali’, al-Baydah, al-Jawf, Ma’rib, Ta’iz and Terms and Conditions",2016-04-10,Multiparty signed/agreed,11,39876,Intra,Cea,Rel,"General People's Congress, Ansar Allah, Arab Coalition and Internationally recognised Government of Yemen [Hadi]","United Nations
Certified by the Representative of the Kingdom of Saudi Arabia
","constitution of the Yemeni Republic and UN Security Council resolution 2216 (2015) and other relevant Security Council resolutions, as well as the outputs of the national dialogue conference and the initiative of the Gulf Cooperation Council",YEM,,678,,230,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,2008,Yemeni Military Ceasefire Order (with Signature by Ansar Allah Representative),2016-04-10,Status unclear,2,1789,Intra,Cea,Ceas,"Representative of Government of President Abd Rabbu Mansour Hadi [illegible]

Multiple news articles claim that the other signatory is a representative from Ansar Allah.",,,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,1825,"Ceasefire Implementation Agreement for the Governorate of Hajjah, signed in Dhahran al-Janoub",2016-04-04,Multiparty signed/agreed,2,2645,Intra,Cea,Rel,"Government of Yemen; Ansar Allah-General People's Congress Alliance;

Representatives
Ahsan Salah Almarrani
Naser Hussein Al-Shajani",Representative of the Kingdom of Saudi Arabia,,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
Yemen,Government/territory,123,Yemen peace process,Middle East and North Africa,1824,"Ceasefire Agreement for the Governorate of al-Hajjah between Ansar Allah and the legitimate Government of Yemen, signed in Dhahran al-Janoub",2016-04-02,Multiparty signed/agreed,1,2105,Intra,Cea,Ceas,"Representative of Ansarallah and their Allies, Hasan Saleh Almarrani and Ali Al-Qahoom;
Legitimate Government Representative, Brigadier General Askar Zu'ail
",Coalition Countries under the leadership of Saudi Arabia,UN Security Council Resolution 2216,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2214,"Agreement between al-Rabadi Resistance and Ansar Allah, Ibb Governorate",2015-08-15,Multiparty signed/agreed,1,2104,IntraLocal,Cea,CeaMix,"This is what the first party, the representative of Ansar Allah, Capt. Ali bin Hasan Abd Allah [illegible] and the second party, to represent the people of al-Rabadi, Muhammad Qassim Lutf, Ahmad Ali Ahmad Aqil, [illegible], Sheikh Abd al-Hamid Qassim al-Qat’ah, Sheikh Ameen Muhammad Abdullah Hasan [illegible], Capt. Sadiq al-Salahi, have signed",written by the mediator [illegible],,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2006,Agreement to Cease Fire between the Tihami Movement in Harah al-Yamin and Ansar Allah,2014-10-24,Multiparty signed/agreed,1,1450,IntraLocal,Cea,Ceas,"On behalf of the Tihama Movement (Hārah al-Yamin): 
Mamdūh Muhammad ‘Issā Zayla’ī Muhammad ‘Aysh Āhmad Muhammad Āhmad Jamālī Muhammad ‘Aysh Hassan 
Shahab Muhammad al-‘Adīn Hassan Hādī Muhammad ‘Abd al-Rizāq 

On behalf of Ansar Allah: 
Ābū Taha ",,,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2083,al-Qa'alah and al-Aghbarah Reconciliation Agreement,2014-08-04,Multiparty signed/agreed,1,1213,IntraLocal,Cea,Ceas,"two tribes of al-Qa’alah and al-Aghbarah
[9 signatories]",good endeavour blessed by Al-Sayyid Ahmed Bihay al-Din Salih al-Sarwari,,YEM,,678,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2086,al-Qa'alah and Shubayqa Reconciliation Agreement,2014-08-02,Multiparty signed/agreed,1,1183,IntraLocal,Cea,Ceas,"al-Qaalah and Shubayqa
[9 signatories, including finger prints]",Al-Sayyid Ahmed Bihay al-Din Salih al-Sarwari ,,YEM,,678,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2084,"Agreement between Ansar Allah and the al-Shilali Tribe in al-Ridmah, Ibb",2014-07-15,Multiparty signed/agreed,1,1572,IntraLocal,Cea,Ceas,"Zayd Mohammed bin Yahya al-Dhari [On behalf of Ansar Allah]
Sheikh Abd al-Wahid Hizam al-Shilali al-Du’am [On behalf of al-Shilali Tribes]",Sheikh Ahmed Salah al-Muqbali [Mediator],"Page 1, This reconciliation is the renewal and extension of the former reconciliation.",YEM,,678,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,1597,Agreement between al-ʿAwlaqī Tribe and al-Qaeda,2014-05-02,Multiparty signed/agreed,1,2101,IntraLocal,Cea,Ceas,"al-ʿAwlaqī Tribe: Sheikh Abū Bakr Farīd al-ʿAwlaqī, Chief of the al-Ṣaʿīd District, ʿAlī Bin Hammad al-ʿAwāliq

al-Qaeda: Ahmad ʿĀṭif al-ʿĀtīqī, al-Habashī al-Bārās [al-ʿAwlaqī], Sāliḥ bin Bilʿaīd al-Sālimī.",,,YEM,,678,,230,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2226,Agreement Between the Houthis and the Arhab Tribes,2014-02-09,Multiparty signed/agreed,1,5894,IntraLocal,Cea,Ceas,"The Representatives of the Two Sides:
Sheikh Faris Mujahid Al Jabari
Sheikh Mansour Ali Al Hanq
","The Committee Tasked with Resolving the Conflict and Its Effects in Arhab:
Gen. Ali bin Ali Al Jaifi, Committee Head and Commander of Reserve Forces
Sheikh Muhammad Abdullah Badr Al Din
Sheikh Rabees Ali Wahban
Sheikh Abdulkareem Ahmad Al Maqdashi
Sheikh Mardhi bin Ka’lan
Sheikh Naif Al Awaj
Sheikh Hunain Muhammad Qatinah
Sheikh Ahmad bin Ahmad Mijawhan
Sheikh Naji Murait
Gen. Abdulqadir bin Ali Hilal
Sheikh Omar Al Arhabi

Guarantors:
1.	Sheikh Nabeeh Muhsin Abu Nashtan / Sheikh Muhammad Jaber Al Jamrah
2.	Sheikh Muhammad Sawa / Sheikh Muhammad Nawfal
3.	Sheikh Fadhel Al Qaseer / Sheikh Hayel Saeed Muhsin Marih
4.	Sheikh Muhsin Abu Hadi / Sheikh Abdullah Muhammad Sinan
5.	Hisham Radman / Sheikh Ali Alwan Al Marrani
6.	Abdoh Mahmoud Al Subahi / Sheikh Dakam Muhammad Sawa
7.	Muhammad Ali Al Mahras / Sheikh Mabkhout Bakir
8.	Sheikh Ali Nawfal / Sheikh Ali Muhammad Radman
",,YEM,,678,,230,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1
Yemen,Inter-group,145,Yemen Inter-group Agreements,Middle East and North Africa,2005,Ajmar Agreement,2014-02-04,Multiparty signed/agreed,1,1186,IntraLocal,Cea,CeaMix,"Signed by the two parties in the Ajmar Nayābita area by Sheikhs of Bani Sarīm Hāshid including Sheikh Ālī Hamīd Jalaydān, Sheikh ‘Adel Hamūd ‘Ataf and other elders, in addition to Ansar Allah representatives and in the presence of dignitaries of Hamdān municipality.
",,,YEM,,678,,230,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
